"Startup Name","Industry","Funding Rounds","Investment Amount (USD)","Valuation (USD)","Number of Investors","Country","Year Founded","Growth Rate (%)"
"Startup_3258","HealthTech","4","1131796598.18","5427154672.462","20","Canada","2023","160.26"
"Startup_3259","AI","2","1186092143.87","3968386070.2202","29","Australia","2010","45.85"
"Startup_3260","Fintech","1","1782516448.52","6337413399.5048","47","China","2001","108.02"
"Startup_3261","AI","9","3749655501.02","13031897251.645","42","Australia","2009","130.09"
"Startup_3262","AI","9","1142321603.59","1816533990.6809","43","UK","2009","75.99"
"Startup_3263","AI","7","382372933.23","634162724.65235","25","China","2008","38.29"
"Startup_3264","EdTech","6","4917704707.61","13597003872.013","33","China","2018","176.75"
"Startup_3265","SaaS","8","386220874.88","1358755067.0017","43","Brazil","2010","180.87"
"Startup_3266","SaaS","10","3289306031.83","8977199405.3687","35","France","2021","45.87"
"Startup_3267","AI","3","380226150.72","672527519.98781","22","Singapore","2019","90.66"
"Startup_3268","Blockchain","8","1402954444.65","3915085330.0815","12","UK","2023","64.29"
"Startup_3269","SaaS","1","4276263822.41","6543912261.053","48","Canada","2012","100.66"
"Startup_3270","Biotech","7","3625499688.01","16595059443.829","36","UK","2005","34.26"
"Startup_3271","HealthTech","3","240954997.01","658709308.84123","34","UK","2017","177.39"
"Startup_3272","E-commerce","10","4910883389.37","23628520685.48","21","Singapore","2023","158.25"
"Startup_3273","E-commerce","6","2880005069.21","10023009285.831","46","Australia","2014","152.12"
"Startup_3274","SaaS","8","2512038490.32","10897880613.574","33","Singapore","2017","143.11"
"Startup_3275","SaaS","6","719101923.02","2656540922.7745","23","USA","2014","108.89"
"Startup_3276","E-commerce","1","1105042233.09","1661002027.9825","43","Germany","2001","127.08"
"Startup_3277","HealthTech","1","187576223.7","688985704.56629","30","UK","2002","19.73"
"Startup_3278","E-commerce","3","4856456611.99","16382397119.172","25","Australia","2014","133.7"
"Startup_3279","Fintech","10","1996555851.62","9038502597.4219","11","France","2001","120.77"
"Startup_3280","HealthTech","6","270454681.31","639555030.20372","39","UK","2021","149.53"
"Startup_3281","SaaS","4","2507445193.82","11930003042.878","14","Brazil","2015","8.61"
"Startup_3282","AI","3","2852457286.21","12110565518.318","13","Brazil","2002","154.13"
"Startup_3283","EdTech","4","4501020687.54","20923587219.007","11","USA","2005","199.32"
"Startup_3284","Fintech","4","2746160414.99","12036518838.708","28","Brazil","2020","143.97"
"Startup_3285","Biotech","9","1892934627.11","4392322581.8399","49","Singapore","2005","121.91"
"Startup_3286","Blockchain","10","1866706826.23","6719609623.0203","45","Brazil","2012","124.09"
"Startup_3287","SaaS","4","1140794952.14","5613850754.7447","43","USA","2003","122.6"
"Startup_3288","EdTech","2","4390615707.26","19332147623.232","7","India","2009","123.8"
"Startup_3289","Fintech","6","3821910233.26","8497963058.1897","16","Canada","2010","23.39"
"Startup_3290","Fintech","6","636241907.95","2359292561.1183","20","Germany","2017","114.36"
"Startup_3291","HealthTech","4","2084771162.73","3396194340.5251","50","Brazil","2000","121.99"
"Startup_3292","Fintech","9","3089100583.46","9057128490.4254","32","India","2002","169.24"
"Startup_3293","EdTech","10","4422617713.83","8847917470.2342","10","Australia","2021","129.64"
"Startup_3294","AI","8","936772307.99","3620144275.6239","47","Singapore","2019","124.05"
"Startup_3295","HealthTech","3","2637905077.66","10826121250.912","38","India","2001","64.73"
"Startup_3296","SaaS","6","114079669.82","524329776.50242","15","Canada","2010","139.38"
"Startup_3297","Fintech","4","1893321875.54","3395383389.0992","28","Canada","2014","57.84"
"Startup_3298","Blockchain","1","3246108861.13","11039241239.137","14","India","2023","191.98"
"Startup_3299","Biotech","2","1932638011.34","3811080246.9911","14","Australia","2010","44.15"
"Startup_3300","Fintech","7","758308250.76","2025062061.263","10","India","2015","183.95"
"Startup_3301","Blockchain","9","1235155569.24","2092976484.9558","2","Brazil","2020","84.96"
"Startup_3302","EdTech","3","3313797043.82","12530201116.482","43","UK","2018","9.16"
"Startup_3303","EdTech","2","2628413442.08","9693826064.4333","2","USA","2023","179.86"
"Startup_3304","Blockchain","6","3569664772.15","16918225386.179","37","UK","2002","120.09"
"Startup_3305","HealthTech","9","4526178001.91","13877644484.643","9","UK","2012","110.19"
"Startup_3306","Fintech","6","2950914594.05","6727928506.51","20","UK","2001","39.37"
"Startup_3307","Blockchain","10","96083199.6","478591440.61138","39","Australia","2019","65.07"
"Startup_3308","EdTech","3","153527723.81","744193025.67608","10","Singapore","2000","187.85"
"Startup_3309","HealthTech","2","3320373925.32","10742538929.722","24","USA","2006","37.2"
"Startup_3310","E-commerce","10","2160415568.92","6283030078.8644","43","Singapore","2021","106.18"
"Startup_3311","Fintech","10","2653961057.95","10808675289.776","15","Brazil","2022","69.71"
"Startup_3312","EdTech","2","332261048.35","1281627192.155","36","Germany","2014","113.87"
"Startup_3313","Fintech","4","73800830.91","318291560.79658","4","Brazil","2023","82.45"
"Startup_3314","Fintech","7","188962283.88","653665895.34603","7","China","2016","99.69"
"Startup_3315","SaaS","1","1224371697.7","2215485826.3898","39","France","2004","175.43"
"Startup_3316","Fintech","2","3982201138.67","14274654078.539","8","USA","2004","169.67"
"Startup_3317","Fintech","7","663801683.06","2222531866.2274","29","Australia","2008","163.58"
"Startup_3318","Biotech","3","4539471653.96","13146725816.322","26","Germany","2017","125.76"
"Startup_3319","E-commerce","1","431698071.09","1030438851.1414","19","Australia","2003","124.37"
"Startup_3320","Blockchain","7","3215341187.43","14191913303.918","44","China","2021","5.44"
"Startup_3321","SaaS","10","2934283937.12","13165097133.49","14","Brazil","2012","152.72"
"Startup_3322","SaaS","6","1709724024.49","7585923817.6374","21","India","2006","131.22"
"Startup_3323","Blockchain","9","281261701.88","622250038.24269","17","USA","2022","149.86"
"Startup_3324","E-commerce","6","2107892156.88","8763949280.8139","47","Brazil","2022","103.67"
"Startup_3325","Blockchain","6","3209326089.3","12769147733.598","9","China","2014","30.76"
"Startup_3326","SaaS","1","1883373620.94","7678514180.4805","42","China","2012","167.7"
"Startup_3327","EdTech","2","3118954654.77","14845744762.674","17","France","2017","111.81"
"Startup_3328","E-commerce","6","1351426255.53","2553443772.5458","50","Canada","2010","92.22"
"Startup_3329","HealthTech","4","3219558177.91","6388235476.5201","31","Brazil","2013","149.49"
"Startup_3330","E-commerce","1","3799167346.77","12507843357.532","47","Australia","2007","55.94"
"Startup_3331","SaaS","5","2476402276.13","8332559278.095","39","Australia","2004","140.37"
"Startup_3332","EdTech","4","1542165285.57","6278779919.2958","49","Singapore","2010","46.6"
"Startup_3333","AI","10","601314008.93","1318507609.4701","29","UK","2015","34.57"
"Startup_3334","Fintech","10","3824764453.1","16106449886.038","30","Germany","2012","76.64"
"Startup_3335","HealthTech","1","3182477486.25","11521327374.591","43","France","2021","128.59"
"Startup_3336","EdTech","9","1838342619.04","5803054059.8516","43","Singapore","2000","47.15"
"Startup_3337","HealthTech","3","3363041290.62","13354039738.522","17","Singapore","2005","127.57"
"Startup_3338","SaaS","10","4527676631.63","20144742245.786","5","Germany","2000","132.84"
"Startup_3339","Biotech","1","3918777113.08","10443550900.364","23","China","2019","150.12"
"Startup_3340","AI","6","1354636376.12","6453947638.5723","48","Australia","2022","162"
"Startup_3341","HealthTech","10","3380320854.73","11012264320.582","24","India","2001","65.41"
"Startup_3342","SaaS","1","4941533735.88","11761864224.743","48","Singapore","2004","29.4"
"Startup_3343","Biotech","6","1068054182.24","3796974114.8618","29","Germany","2022","82.98"
"Startup_3344","SaaS","3","4363109725.71","19128674498.049","25","Brazil","2013","193.31"
"Startup_3345","HealthTech","9","319910998.76","987236766.9543","50","China","2003","69.16"
"Startup_3346","E-commerce","7","1840450956.94","5867780875.1704","31","Germany","2009","106.37"
"Startup_3347","Fintech","5","285824550.2","1092226974.7551","48","USA","2013","95.01"
"Startup_3348","E-commerce","5","1864128465.32","7979081203.9737","6","Singapore","2001","15.77"
"Startup_3349","AI","1","2185237040.27","9084740865.8154","45","UK","2003","64.99"
"Startup_3350","AI","9","1114773301.55","2497663302.0206","45","Singapore","2017","140.07"
"Startup_3351","Fintech","10","4923288550.43","16069360794.517","50","India","2012","144.25"
"Startup_3352","Biotech","1","2356239266.84","4687876015.4999","35","USA","2008","44.46"
"Startup_3353","Blockchain","6","1209926406.06","2679636947.4653","4","Canada","2010","91.5"
"Startup_3354","AI","3","2244196719.83","10436024292.405","44","Australia","2001","77.15"
"Startup_3355","Blockchain","7","525419615.32","2106897962.5409","6","Brazil","2006","185.23"
"Startup_3356","E-commerce","7","4741345306.76","15778359728.177","37","China","2013","55"
"Startup_3357","Blockchain","7","1224875058.01","4502114489.7061","38","UK","2014","123.06"
"Startup_3358","Biotech","4","3191002550.17","14650901641.819","23","India","2009","81.68"
"Startup_3359","Fintech","5","528851623.2","1291129451.3381","1","China","2008","153.44"
"Startup_3360","HealthTech","7","4675642586.24","9467703124.7907","46","USA","2011","171.98"
"Startup_3361","Biotech","3","1470006138.85","4150547400.3627","14","Brazil","2011","6.36"
"Startup_3362","Fintech","9","889598150.86","1623358087.8475","16","UK","2010","75.59"
"Startup_3363","SaaS","1","3269643431.42","12768652499.87","32","Singapore","2020","15.29"
"Startup_3364","Fintech","7","3190363984.5","6546799319.0131","15","Brazil","2019","32.38"
"Startup_3365","E-commerce","3","412167331.97","1436001606.8644","15","India","2021","182.07"
"Startup_3366","AI","10","1569116162","6337679146.3342","18","UK","2013","192.07"
"Startup_3367","E-commerce","6","1002005972.33","3107073595.3261","47","Germany","2009","152.31"
"Startup_3368","Fintech","2","1368533354.51","3878308189.6481","7","Singapore","2009","93.56"
"Startup_3369","Blockchain","2","4288445008.18","6458515314.3252","14","USA","2004","115.76"
"Startup_3370","Biotech","2","46072657.4","111552704.57711","35","Germany","2021","131.33"
"Startup_3371","HealthTech","10","545832497.87","1220712680.5607","48","France","2022","194.7"
"Startup_3372","Fintech","2","3072961197.76","5565332620.3375","10","Canada","2018","7.28"
"Startup_3373","AI","8","2961702142.54","14188535934.793","18","India","2008","16.61"
"Startup_3374","HealthTech","3","2460508478.14","4888415227.7006","49","China","2015","67.64"
"Startup_3375","Fintech","1","27025782.38","83489978.324325","19","Brazil","2021","28.6"
"Startup_3376","AI","1","3845572329.69","12620232843.853","16","Canada","2010","167.74"
"Startup_3377","AI","2","2915157931.86","7759457359.8134","13","Germany","2022","116.81"
"Startup_3378","Fintech","4","704665826.78","1128167138.3435","3","China","2018","130.15"
"Startup_3379","SaaS","4","16773049.09","53602407.401689","40","India","2003","96.75"
"Startup_3380","Fintech","8","3965453155.52","18426703979.903","49","Germany","2000","120.82"
"Startup_3381","HealthTech","9","3239091832.26","11470826917.277","29","USA","2023","142.25"
"Startup_3382","Biotech","1","2675795204.91","10736737001.554","49","Singapore","2007","96.77"
"Startup_3383","Biotech","1","2513359750.88","6703854799.6685","16","Singapore","2005","150.65"
"Startup_3384","E-commerce","4","1923478278.28","8365841921.8877","42","India","2007","82.39"
"Startup_3385","Blockchain","10","3137602167.62","8779544442.0438","27","UK","2015","39.32"
"Startup_3386","HealthTech","1","1778135609.93","7712972407.4336","25","France","2022","81.21"
"Startup_3387","AI","9","3999043290.59","17169825392.052","26","Brazil","2007","118.17"
"Startup_3388","HealthTech","4","1772426042.51","8516992095.0803","40","India","2013","55.32"
"Startup_3389","E-commerce","9","2430079746.07","7685100560.2738","17","Canada","2005","188.85"
"Startup_3390","SaaS","9","2749649455.81","8039100166.7722","22","Germany","2017","184.6"
"Startup_3391","E-commerce","3","4594809904.15","14420722988.264","24","China","2002","158.89"
"Startup_3392","AI","5","4711062884.19","20041989077.309","8","Singapore","2013","50.54"
"Startup_3393","SaaS","2","937830984.93","3882294841.356","26","Germany","2006","90.78"
"Startup_3394","Blockchain","1","3337701532.24","15989251008.514","14","Singapore","2000","136.64"
"Startup_3395","E-commerce","6","4665351319.1","19987024514.949","26","Brazil","2001","34.48"
"Startup_3396","Blockchain","7","3540397669.98","6677547637.609","26","USA","2006","161.21"
"Startup_3397","E-commerce","9","3892338658.27","11109888726.939","27","Brazil","2015","46.84"
"Startup_3398","Biotech","1","2023404596.88","7769671033.2644","28","India","2007","173.55"
"Startup_3399","Biotech","9","618591358.8","1998754114.2043","38","Australia","2007","58.28"
"Startup_3400","SaaS","1","2595132916.34","7225329514.6305","36","Canada","2004","95.5"
"Startup_3401","AI","1","3344807712.36","13004716792.886","23","Germany","2012","154.31"
"Startup_3402","HealthTech","4","3882546276.37","10444971185.489","11","India","2021","159.92"
"Startup_3403","Biotech","4","2715855073.97","8340300665.9319","41","Brazil","2010","41.09"
"Startup_3404","HealthTech","7","632483790.2","950943732.57793","18","Germany","2002","194.02"
"Startup_3405","HealthTech","2","3314351121.21","15051499922.204","15","Australia","2021","99.61"
"Startup_3406","AI","6","4096530091.76","12732232164.238","40","USA","2015","170.4"
"Startup_3407","Blockchain","6","3250087135.62","8144841572.2618","42","USA","2011","184.85"
"Startup_3408","Fintech","8","3555551256.76","13089525160.63","2","France","2016","159.45"
"Startup_3409","AI","2","2955762553.06","13806324131.521","46","India","2013","43.59"
"Startup_3410","E-commerce","3","1483609635.85","2627085225.121","8","France","2013","10.18"
"Startup_3411","Biotech","9","2164220005.9","7360820486.2994","37","USA","2003","113.03"
"Startup_3412","EdTech","1","3527140855.04","16838370671.678","46","USA","2008","126.74"
"Startup_3413","HealthTech","10","3623761341.44","8936301689.6024","28","UK","2018","146.93"
"Startup_3414","Fintech","1","4411545381.3","16410476256.669","35","Australia","2022","122.89"
"Startup_3415","Biotech","4","4907888386.36","10109120727.842","10","Singapore","2021","53.08"
"Startup_3416","Fintech","6","3818046127.12","7784629550.7552","33","France","2007","170.66"
"Startup_3417","AI","3","4621775411.32","11148890455.242","13","China","2000","73.54"
"Startup_3418","SaaS","5","3847052403.39","17785930547.608","49","Singapore","2022","101.7"
"Startup_3419","AI","6","3157868773.29","5680603872.1798","29","Singapore","2021","91.04"
"Startup_3420","Biotech","5","3838664008.73","11564951216.428","35","UK","2019","144.46"
"Startup_3421","Fintech","7","2447380146.45","11051968288.774","44","France","2008","156.71"
"Startup_3422","HealthTech","6","4919477736.79","22685141453.668","32","USA","2016","53.53"
"Startup_3423","HealthTech","8","4833651204.28","13724465656.224","7","Germany","2019","109.02"
"Startup_3424","EdTech","2","2816195887.25","11722769447.918","15","UK","2006","105.51"
"Startup_3425","EdTech","10","2273196946.41","8375375539.3414","39","USA","2023","188.85"
