Growth Rate (%),Valuation (USD),Investment_Risk,Investor_Concentration,ROI,Growth_Efficiency,Value_Creation,Startup Name,Industry,Funding Rounds,Investment Amount (USD),Number of Investors,Country,Year Founded,cluster,risk_return
8.61,11930003042.878,0.2101797614642605,0.01501284010459,3.757832024516987,3.433773954948538e-09,0.3398451446083562,Startup_3281,SaaS,4,2507445193.82,14,Brazil,2015,0,Low risk low return
154.13,12110565518.318,0.2355346066949125,0.0181180466688394,3.245660601778565,5.40341132346242e-08,0.3265892770598896,Startup_3282,AI,3,2852457286.21,13,Brazil,2002,0,Low risk low return
199.32,20923587219.007,0.2151170657510998,0.0195560968864636,3.648631648578944,4.4283289021925577e-08,0.4226028771435403,Startup_3283,EdTech,4,4501020687.54,11,USA,2005,0,Low risk low return
143.97,12036518838.708,0.2281523795865859,0.0081482992709494,3.383035591441162,5.2425925016665236e-08,0.1565369854086129,Startup_3284,Fintech,4,2746160414.99,28,Brazil,2020,0,Low risk low return
121.91,4392322581.8399,0.4309643911256328,0.0087951916556251,1.3203773225627928,6.440264669156783e-08,0.0473546392359753,Startup_3285,Biotech,9,1892934627.11,49,Singapore,2005,0,Low risk low return
124.09,6719609623.0203,0.2777998918024885,0.0061733309289441,2.5997134250541207,6.647535556004374e-08,0.0799936316678693,Startup_3286,Blockchain,10,1866706826.23,45,Brazil,2012,0,Low risk low return
122.6,5613850754.7447,0.2032107731356816,0.0047258319333879,3.920998943950236,1.0746891873076445e-07,0.1144418359058194,Startup_3287,SaaS,4,1140794952.14,43,USA,2003,0,Low risk low return
123.8,19332147623.232,0.2271147413536026,0.0324449630505146,3.403060735027613,2.8196500958918678e-08,0.6290086764325161,Startup_3288,EdTech,2,4390615707.26,7,India,2009,0,Low risk low return
23.39,8497963058.1897,0.4497442748443969,0.0281090171777748,1.2234857805493604,6.1199762873679225e-09,0.138967861284335,Startup_3289,Fintech,6,3821910233.26,16,Canada,2010,0,Low risk low return
114.36,2359292561.1182995,0.2696748671340797,0.0134837433567039,2.708169065316754,1.7974295401017058e-07,0.1854084532658377,Startup_3290,Fintech,6,636241907.95,20,Germany,2017,0,Low risk low return
121.99,3396194340.5251,0.6138550841609567,0.0122771016832191,0.6290489820848233,5.851481552548653e-08,0.0325809796416964,Startup_3291,HealthTech,4,2084771162.73,50,Brazil,2000,0,Low risk low return
169.24,9057128490.4254,0.3410684287769124,0.0106583883992785,1.9319629600020365,5.478617333024484e-08,0.0916238425000636,Startup_3292,Fintech,9,3089100583.46,32,India,2002,0,Low risk low return
129.64,8847917470.2342,0.4998484365059223,0.0499848436505922,1.0006064378039758,2.9312956350398953e-08,0.2000606437803975,Startup_3293,EdTech,10,4422617713.83,10,Australia,2021,0,Low risk low return
124.05,3620144275.6239,0.2587665674812243,0.0055056716485366,2.864486860624134,1.3242278720446998e-07,0.0822231246941305,Startup_3294,AI,8,936772307.99,47,Singapore,2019,0,Low risk low return
64.73,10826121250.912,0.2436611429451504,0.0064121353406618,3.1040602039082854,2.4538411388714523e-08,0.1080015843133759,Startup_3295,HealthTech,3,2637905077.66,38,India,2001,0,Low risk low return
139.38,524329776.5024204,0.2175723655844547,0.0145048243722969,3.59617193256021,1.2217777297209922e-06,0.3064114621706806,Startup_3296,SaaS,6,114079669.82,15,Canada,2010,0,Low risk low return
57.84,3395383389.0992,0.5576165217802698,0.0199148757778667,0.7933471497712414,3.054948064945549e-08,0.06404811249183,Startup_3297,Fintech,4,1893321875.54,28,Canada,2014,0,Low risk low return
191.98,11039241239.137,0.2940518094324902,0.0210037006737493,2.4007612533654026,5.91415778746157e-08,0.2429115180975287,Startup_3298,Blockchain,1,3246108861.13,14,India,2023,0,Low risk low return
44.15,3811080246.9911,0.5071102905444839,0.0362221636103202,0.9719576168062,2.2844422877406035e-08,0.1408541154861571,Startup_3299,Biotech,2,1932638011.34,14,Australia,2010,0,Low risk low return
183.95,2025062061.2630005,0.3744617339219001,0.03744617339219,1.6704998385991714,2.4257945211019344e-07,0.2670499838599171,Startup_3300,Fintech,7,758308250.76,10,India,2015,0,Low risk low return
84.96,2092976484.9558,0.5901430704636341,0.295071535231817,0.6945043499610526,6.878485764532195e-08,0.8472521749805263,Startup_3301,Blockchain,9,1235155569.24,2,Brazil,2020,0,Low risk low return
9.159999999999997,12530201116.482,0.2644647929442322,0.0061503440219588,2.7812216471886684,2.764200667353107e-09,0.0879353871439225,Startup_3302,EdTech,3,3313797043.82,43,UK,2018,0,Low risk low return
179.86,9693826064.4333,0.2711430372908859,0.1355715186454429,2.68809027881172,6.84291128330509e-08,1.84404513940586,Startup_3303,EdTech,2,2628413442.08,2,USA,2023,0,Low risk low return
120.09,16918225386.179,0.2109952250113753,0.005702573648956,3.7394437478198257,3.3641814474267873e-08,0.1280930742654007,Startup_3304,Blockchain,6,3569664772.15,37,UK,2002,0,Low risk low return
110.19,13877644484.643,0.3261488653149076,0.0362387628127675,2.066084559375875,2.434504342372328e-08,0.3406760621528749,Startup_3305,HealthTech,9,4526178001.91,9,UK,2012,0,Low risk low return
39.37,6727928506.51,0.4386067109950218,0.021930335549751,1.2799468748013525,1.334162638233674e-08,0.1139973437400676,Startup_3306,Fintech,6,2950914594.05,20,UK,2001,0,Low risk low return
65.07,478591440.6113796,0.200762469711656,0.0051477556336322,3.981010651225024,6.77225573990981e-07,0.1277182218262826,Startup_3307,Blockchain,10,96083199.6,39,Australia,2019,0,Low risk low return
187.85,744193025.6760798,0.2063009441273977,0.0206300944127397,3.8472875595880303,1.223557513511214e-06,0.484728755958803,Startup_3308,EdTech,3,153527723.81,10,Singapore,2000,0,Low risk low return
37.2,10742538929.722,0.3090865154915409,0.0128786048121475,2.235340106667863,1.1203557441626058e-08,0.1348058377778276,Startup_3309,HealthTech,2,3320373925.32,24,USA,2006,0,Low risk low return
106.18,6283030078.8644,0.3438493118451655,0.0079964956243061,1.908250694566745,4.91479516846288e-08,0.0676337370829475,Startup_3310,E-commerce,10,2160415568.92,43,Singapore,2021,0,Low risk low return
69.71,10808675289.776,0.2455399007554977,0.0163693267170331,3.0726578324871685,2.6266398970392625e-08,0.2715105221658112,Startup_3311,Fintech,10,2653961057.95,15,Brazil,2022,0,Low risk low return
113.87,1281627192.1549995,0.2592493748445814,0.0072013715234605,2.8572899186333403,3.4271245626135095e-07,0.1071469421842594,Startup_3312,EdTech,2,332261048.35,36,Germany,2014,0,Low risk low return
82.45,318291560.7965803,0.2318654969214407,0.0579663742303601,3.312845219652555,1.117196093639483e-06,1.0782113049131388,Startup_3313,Fintech,4,73800830.91,4,Brazil,2023,0,Low risk low return
99.69,653665895.3460302,0.2890808365946174,0.0412972623706596,2.459240023586605,5.275655964409696e-07,0.4941771462266578,Startup_3314,Fintech,7,188962283.88,7,China,2016,0,Low risk low return
175.43,2215485826.3898,0.5526425324485826,0.0141703213448354,0.8094879443486176,1.4328165240142988e-07,0.0463971267781696,Startup_3315,SaaS,1,1224371697.7,39,France,2004,0,Low risk low return
169.67,14274654078.539,0.2789700623748898,0.0348712577968612,2.5846140316524884,4.260708941906119e-08,0.448076753956561,Startup_3316,Fintech,2,3982201138.67,8,USA,2004,0,Low risk low return
163.58,2222531866.2274,0.298669140877948,0.010298935892343,2.3481865487022406,2.464290226652141e-07,0.1154547085759393,Startup_3317,Fintech,7,663801683.06,29,Australia,2008,0,Low risk low return
125.76,13146725816.322,0.3452929434585247,0.0132804978253278,1.8960916200134164,2.770366456419956e-08,0.1113881392312852,Startup_3318,Biotech,3,4539471653.96,26,Germany,2017,0,Low risk low return
124.37,1030438851.1414005,0.4189458409995073,0.0220497811052372,1.386943375817343,2.880948707645985e-07,0.1256285987272286,Startup_3319,E-commerce,1,431698071.09,19,Australia,2003,0,Low risk low return
5.439999999999998,14191913303.918,0.226561501509619,0.0051491250343095,3.413812555693817,1.6918888798697447e-09,0.100313921720314,Startup_3320,Blockchain,7,3215341187.43,44,China,2021,0,Low risk low return
152.72,13165097133.49,0.2228835767307503,0.0159202554807678,3.486647310079864,5.2046769594456734e-08,0.3204748078628474,Startup_3321,SaaS,10,2934283937.12,14,Brazil,2012,0,Low risk low return
131.22,7585923817.6374,0.2253811224039533,0.0107324344001882,3.43692883118972,7.674922860088025e-08,0.2112823252947485,Startup_3322,SaaS,6,1709724024.49,21,India,2006,0,Low risk low return
149.86,622250038.2426901,0.4520075284757191,0.0265886781456305,1.2123525317647843,5.328133869570967e-07,0.1301383842214579,Startup_3323,Blockchain,9,281261701.88,17,USA,2022,0,Low risk low return
103.67,8763949280.8139,0.2405185253062352,0.0051174154320475,3.157683898680032,4.9181832980225764e-08,0.0884613595463836,Startup_3324,E-commerce,6,2107892156.88,47,Brazil,2022,0,Low risk low return
30.760000000000005,12769147733.598,0.2513344004044739,0.0279260444893859,2.978762948449135,9.584566710922538e-09,0.4420847720499039,Startup_3325,Blockchain,6,3209326089.3,9,China,2014,0,Low risk low return
167.7,7678514180.4805,0.24527839327662,0.0058399617446814,3.076999961721945,8.904234302501284e-08,0.0970714276600463,Startup_3326,SaaS,1,1883373620.94,42,China,2012,0,Low risk low return
111.81,14845744762.674,0.2100908175797181,0.0123582833870422,3.759846296569119,3.5848549394266584e-08,0.2799909586217129,Startup_3327,EdTech,2,3118954654.77,17,France,2017,0,Low risk low return
92.22,2553443772.5458,0.529256320448607,0.0105851264089721,0.8894436615369701,6.82390175732033e-08,0.0377888732307394,Startup_3328,E-commerce,6,1351426255.53,50,Canada,2010,0,Low risk low return
149.49,6388235476.5201,0.5039823891500957,0.0162574964241966,0.984196316237115,4.6431836835774333e-08,0.0640063327818424,Startup_3329,HealthTech,4,3219558177.91,31,Brazil,2013,0,Low risk low return
55.94,12507843357.532,0.3037427986721795,0.0064626127377059,2.2922591230854823,1.4724279004861269e-08,0.0700480664486273,Startup_3330,E-commerce,1,3799167346.77,47,Australia,2007,0,Low risk low return
140.37,8332559278.095,0.2971958786588024,0.0076204071450974,2.364784210712613,5.6683036255064084e-08,0.0862765182234003,Startup_3331,SaaS,5,2476402276.13,39,Australia,2004,0,Low risk low return
46.6,6278779919.2958,0.245615438889752,0.0050125599773418,3.071405301394201,3.021725390659158e-08,0.0830899041100857,Startup_3332,EdTech,4,1542165285.57,49,Singapore,2010,0,Low risk low return
34.56999999999999,1318507609.4701004,0.4560565328642011,0.0157260873401448,1.192710613571602,5.749076104432545e-08,0.0756107108128138,Startup_3333,AI,10,601314008.93,29,UK,2015,0,Low risk low return
76.64,16106449886.038,0.2374678765440127,0.0079155958848004,3.211095894541585,2.0037835254895948e-08,0.1403698631513861,Startup_3334,Fintech,10,3824764453.1,30,Germany,2012,0,Low risk low return
128.59,11521327374.591,0.2762248986404638,0.0064238348521038,2.620238453962134,4.040562755135815e-08,0.0841915919526077,Startup_3335,HealthTech,1,3182477486.25,43,France,2021,0,Low risk low return
47.150000000000006,5803054059.8516,0.3167888150066641,0.007367181744341,2.1566771067310677,2.5648102541746092e-08,0.0734110955053736,Startup_3336,EdTech,9,1838342619.04,43,Singapore,2000,0,Low risk low return
127.57,13354039738.522,0.2518369988759832,0.0148139411103519,2.970822414749505,3.7932927066881655e-08,0.233577789102912,Startup_3337,HealthTech,3,3363041290.62,17,Singapore,2005,0,Low risk low return
132.84,20144742245.786,0.2247572382107359,0.0449514476421471,3.449244918476815,2.933955112253159e-08,0.8898489836953629,Startup_3338,SaaS,10,4527676631.63,5,Germany,2000,0,Low risk low return
150.12,10443550900.364,0.3752341660864998,0.0163145289602826,1.6650025247687008,3.830786892649063e-08,0.1158696749899435,Startup_3339,Biotech,1,3918777113.08,23,China,2019,0,Low risk low return
162.0,6453947638.5723,0.2098926814999174,0.0043727641979149,3.7643395322499296,1.1958928820736858e-07,0.0992570735885402,Startup_3340,AI,6,1354636376.12,48,Australia,2022,0,Low risk low return
65.41,11012264320.582,0.306959654828858,0.012789985617869,2.257757116509461,1.935023413782552e-08,0.1357398798545608,Startup_3341,HealthTech,10,3380320854.73,24,India,2001,0,Low risk low return
29.40000000000001,11761864224.743,0.4201318465728143,0.0087527468036002,1.3802051859610385,5.9495698241478e-09,0.0495876080408549,Startup_3342,SaaS,1,4941533735.88,48,Singapore,2004,0,Low risk low return
82.98,3796974114.8618,0.2812908779281668,0.0096996854457988,2.555038852896501,7.769268767429792e-08,0.1225875466516034,Startup_3343,Biotech,6,1068054182.24,29,Germany,2022,0,Low risk low return
193.31,19128674498.049,0.2280926326680402,0.0091237053067216,3.3841836902087605,4.430555547592676e-08,0.1753673476083504,Startup_3344,SaaS,3,4363109725.71,25,Brazil,2013,0,Low risk low return
69.16,987236766.9543,0.3240468846667346,0.0064809376933346,2.085973194985189,2.16185127326255e-07,0.0617194638997037,Startup_3345,HealthTech,9,319910998.76,50,China,2003,0,Low risk low return
106.37,5867780875.1704,0.3136536615959698,0.0101178600514828,2.1882299569266346,5.7795617752756966e-08,0.1028461276427946,Startup_3346,E-commerce,7,1840450956.94,31,Germany,2009,0,Low risk low return
95.01,1092226974.7551005,0.2616897007731271,0.0054518687661068,2.821319666175757,3.324067157055567e-07,0.0796108263786616,Startup_3347,Fintech,5,285824550.2,48,USA,2013,0,Low risk low return
15.769999999999996,7979081203.9737,0.2336269574987702,0.038937826249795,3.280327966883975,8.459717392541878e-09,0.7133879944806625,Startup_3348,E-commerce,5,1864128465.32,6,Singapore,2001,0,Low risk low return
64.99,9084740865.8154,0.2405392814772229,0.0053453173661605,3.157325131507436,2.9740480690355712e-08,0.0923850029223874,Startup_3349,AI,1,2185237040.27,45,UK,2003,0,Low risk low return
140.07,2497663302.0205994,0.446326492705463,0.0099183665045658,1.2405123073433908,1.2564886493535884e-07,0.0497891623854086,Startup_3350,AI,9,1114773301.55,45,Singapore,2017,0,Low risk low return
144.25,16069360794.517,0.3063773732748515,0.006127547465497,2.263948604660497,2.9299521757139584e-08,0.0652789720932099,Startup_3351,Fintech,10,4923288550.43,50,India,2012,0,Low risk low return
44.46,4687876015.4999,0.5026240581127525,0.01436068737465,0.9895585654112726,1.8869051469304393e-08,0.056844530440322,Startup_3352,Biotech,1,2356239266.84,35,USA,2008,0,Low risk low return
91.5,2679636947.4653,0.4515262439579673,0.1128815609894918,1.2147106915297934,7.562443429758699e-08,0.5536776728824484,Startup_3353,Blockchain,6,1209926406.06,4,Canada,2010,0,Low risk low return
77.15,10436024292.405,0.2150432633108427,0.0048873468934282,3.6502270501471634,3.437755670806086e-08,0.1056869784124355,Startup_3354,AI,3,2244196719.83,44,Australia,2001,0,Low risk low return
185.23,2106897962.5409,0.2493806651587192,0.0415634441931198,3.0099339672686587,3.5253727611061506e-07,0.6683223278781097,Startup_3355,Blockchain,7,525419615.32,6,Brazil,2006,0,Low risk low return
55.0,15778359728.177,0.3004967175575864,0.0081215329069617,2.327823372341372,1.1600083191912521e-08,0.0899411722254424,Startup_3356,E-commerce,7,4741345306.76,37,China,2013,0,Low risk low return
123.06,4502114489.7061,0.2720666168776086,0.0071596478125686,2.675570385946535,1.004673898739763e-07,0.0967255364722772,Startup_3357,Blockchain,7,1224875058.01,38,UK,2014,0,Low risk low return
81.68,14650901641.819,0.2178024689662593,0.0094696725637504,3.591316180878162,2.559697108222258e-08,0.1996224426468766,Startup_3358,Biotech,4,3191002550.17,23,India,2009,0,Low risk low return
153.44,1291129451.3381004,0.4096038725256473,0.4096038725256473,1.441383168166666,2.9013809028619055e-07,2.441383168166666,Startup_3359,Fintech,5,528851623.2,1,China,2008,0,Low risk low return
171.98,9467703124.7907,0.4938518376222705,0.0107359095135276,1.0248988134065913,3.678211001544939e-08,0.0440195394218824,Startup_3360,HealthTech,7,4675642586.24,46,USA,2011,0,Low risk low return
6.359999999999999,4150547400.3627,0.3541716301617328,0.0252979735829809,1.8234898417565208,4.326512544345895e-09,0.2016778458397514,Startup_3361,Biotech,3,1470006138.85,14,Brazil,2011,0,Low risk low return
75.59,1623358087.8474998,0.5479987179166165,0.0342499198697885,0.8248217875432333,8.497095000357746e-08,0.114051361721452,Startup_3362,Fintech,9,889598150.86,16,UK,2010,0,Low risk low return
15.289999999999992,12768652499.87,0.2560680096394893,0.008002125301234,2.9052125308736185,4.676350899021289e-09,0.1220378915898005,Startup_3363,SaaS,1,3269643431.42,32,Singapore,2020,0,Low risk low return
32.379999999999995,6546799319.0131,0.4873165999199946,0.0324877733279996,1.052054044873857,1.0149312165418852e-08,0.1368036029915904,Startup_3364,Fintech,7,3190363984.5,15,Brazil,2019,0,Low risk low return
182.07,1436001606.8644,0.2870242832596778,0.0191349522173118,2.4840257717681533,4.4173806577482985e-07,0.2322683847845435,Startup_3365,E-commerce,3,412167331.97,15,India,2021,0,Low risk low return
192.07,6337679146.3342,0.2475852951482402,0.0137547386193466,3.039012088344164,1.2240648885751518e-07,0.2243895604635646,Startup_3366,AI,10,1569116162.0,18,UK,2013,0,Low risk low return
152.31,3107073595.3261,0.3224918694675577,0.0068615291376076,2.100853369267961,1.5200508201146562e-07,0.0659756036014459,Startup_3367,E-commerce,6,1002005972.33,47,Germany,2009,0,Low risk low return
93.56,3878308189.6481,0.3528686446742063,0.0504098063820294,1.833915722161349,6.836515872387995e-08,0.404845103165907,Startup_3368,Fintech,2,1368533354.51,7,Singapore,2009,0,Low risk low return
